t (s),r (°),x (°),u_in (°),Kp,Ki,Kd
187.175,90,92.5,-7.246383190155029,1.25,0.4,0.4
187.195,90,92.5,-7.266382694244385,1.25,0.4,0.4
187.215,90,92.5,-7.28638219833374,1.25,0.4,0.4
187.235,90,92.5,-7.306382179260254,1.25,0.4,0.4
187.255,90,92,-6.69738245010376,1.25,0.4,0.4
187.275,90,92,-6.713382720947266,1.25,0.4,0.4
187.295,90,92,-6.7293829917907715,1.25,0.4,0.4
187.315,90,92,-6.7453837394714355,1.25,0.4,0.4
187.335,90,93,-44,1.25,0.4,0.4
187.355,90,93,-8.039384841918945,1.25,0.4,0.4
187.375,90,92.5,32.56261444091797,1.25,0.4,0.4
187.395,90,92.5,-7.45738410949707,1.25,0.4,0.4
187.415,90,92,33.148616790771484,1.25,0.4,0.4
187.435,90,92,-6.86838436126709,1.25,0.4,0.4
187.455,90,92,-6.884384632110596,1.25,0.4,0.4
187.475,90,91.5,-6.272384166717529,1.25,0.4,0.4
187.495,90,91.5,-6.284383773803711,1.25,0.4,0.4
187.515,90,91,34.32961654663086,1.25,0.4,0.4
187.535,90,91,-5.678383827209473,1.25,0.4,0.4
187.555,90,90,-4.430383205413818,1.25,0.4,0.4
187.575,90,90,-4.430383205413818,1.25,0.4,0.4
187.595,90,90,-4.430383205413818,1.25,0.4,0.4
187.615,90,90,-4.430383205413818,1.25,0.4,0.4
187.635,90,90.5,-5.058382987976074,1.25,0.4,0.4
187.655,90,90,-4.434382915496826,1.25,0.4,0.4
187.675,90,90,-4.434382915496826,1.25,0.4,0.4
187.695,90,89.5,36.19161605834961,1.25,0.4,0.4
187.715,90,89.5,-3.8043837547302246,1.25,0.4,0.4
187.735,90,89,-3.1733837127685547,1.25,0.4,0.4
187.755,90,89,-3.165383815765381,1.25,0.4,0.4
187.775,90,89.5,-3.786384105682373,1.25,0.4,0.4
187.795,90,89.5,-3.7823848724365234,1.25,0.4,0.4
187.815,90,89.5,-3.778385639190674,1.25,0.4,0.4
187.835,90,89.5,-3.774386405944824,1.25,0.4,0.4
187.855,90,89.5,-3.7703871726989746,1.25,0.4,0.4
187.875,90,89.5,-3.766387462615967,1.25,0.4,0.4
187.895,90,89.5,-3.762388229370117,1.25,0.4,0.4
187.915,90,89.5,-3.7583889961242676,1.25,0.4,0.4
187.935,90,89.5,-3.754389762878418,1.25,0.4,0.4
187.955,90,90,-4.379389762878418,1.25,0.4,0.4
187.975,90,90,-4.379389762878418,1.25,0.4,0.4
187.995,90,89.5,-3.7503905296325684,1.25,0.4,0.4
188.015,90,89.5,-3.7463908195495605,1.25,0.4,0.4
188.035,90,89.5,-3.742391586303711,1.25,0.4,0.4
188.055,90,89.5,-3.7383923530578613,1.25,0.4,0.4
188.075,90,90,-4.362392425537109,1.25,0.4,0.4
188.095,90,90,-4.362392425537109,1.25,0.4,0.4
188.115,90,90,-4.362392425537109,1.25,0.4,0.4
188.135,90,90.5,-4.990392208099365,1.25,0.4,0.4
188.155,90,90.5,-4.994391441345215,1.25,0.4,0.4
188.175,90,91,-44,1.25,0.4,0.4
188.195,90,91,-5.632390975952148,1.25,0.4,0.4
188.215,90,91,-5.6403913497924805,1.25,0.4,0.4
188.235,90,91.5,-44,1.25,0.4,0.4
188.255,90,91.5,-6.286390781402588,1.25,0.4,0.4
188.275,90,91.5,-6.2983903884887695,1.25,0.4,0.4
188.295,90,91.5,-6.310389995574951,1.25,0.4,0.4
188.315,90,91.5,-6.322389125823975,1.25,0.4,0.4
188.335,90,91.5,-6.334388732910156,1.25,0.4,0.4
188.355,90,91.5,-6.346388339996338,1.25,0.4,0.4
188.375,90,91.5,-6.3583879470825195,1.25,0.4,0.4
188.395,90,91.5,-6.370387554168701,1.25,0.4,0.4
188.415,90,91.5,-6.382386684417725,1.25,0.4,0.4
188.435,90,91.5,-6.394386291503906,1.25,0.4,0.4
188.455,90,91.5,-6.406385898590088,1.25,0.4,0.4
188.475,90,91.5,-6.4183855056762695,1.25,0.4,0.4
188.495,90,91,-5.803385257720947,1.25,0.4,0.4
188.515,90,91,-5.811385631561279,1.25,0.4,0.4
188.535,90,91,-5.819385528564453,1.25,0.4,0.4
188.555,90,91,-5.827385902404785,1.25,0.4,0.4
188.575,90,91,-5.835385799407959,1.25,0.4,0.4
188.595,90,90.5,-5.214385509490967,1.25,0.4,0.4
188.615,90,90.5,-5.218384742736816,1.25,0.4,0.4
188.635,90,90.5,-44,1.25,0.4,0.4
188.655,90,90.5,-5.225383281707764,1.25,0.4,0.4
188.675,90,90.5,-5.2293829917907715,1.25,0.4,0.4
188.695,90,90.5,-5.233382225036621,1.25,0.4,0.4
188.715,90,90.5,-5.237381458282471,1.25,0.4,0.4
188.735,90,90.5,-5.24138069152832,1.25,0.4,0.4
188.755,90,90.5,-5.24537992477417,1.25,0.4,0.4
188.775,90,90.5,-5.249379634857178,1.25,0.4,0.4
188.795,90,91,-5.882379531860352,1.25,0.4,0.4
188.815,90,91,-5.890379905700684,1.25,0.4,0.4
188.835,90,91,-5.898379802703857,1.25,0.4,0.4
188.855,90,90.5,34.71961975097656,1.25,0.4,0.4
188.875,90,90,35.34162139892578,1.25,0.4,0.4
188.895,90,90,-4.658379554748535,1.25,0.4,0.4
188.915,90,90,-4.658379554748535,1.25,0.4,0.4
188.935,90,90,-4.658379554748535,1.25,0.4,0.4
188.955,90,90,-4.658379554748535,1.25,0.4,0.4
188.975,90,90,-4.658379554748535,1.25,0.4,0.4
188.995,90,90,-4.658379554748535,1.25,0.4,0.4
189.015,90,90,-4.658379554748535,1.25,0.4,0.4
189.035,90,90,-4.658379554748535,1.25,0.4,0.4
189.055,90,90,-4.658379554748535,1.25,0.4,0.4
189.075,90,90.5,-5.287378787994385,1.25,0.4,0.4
189.095,90,91,-5.920379161834717,1.25,0.4,0.4
189.115,90,91,-5.928379058837891,1.25,0.4,0.4
189.135,90,91,-5.936379432678223,1.25,0.4,0.4
189.155,90,91,-5.9443793296813965,1.25,0.4,0.4
189.175,90,91,-5.9523797035217285,1.25,0.4,0.4
189.195,90,90.5,-5.332379341125488,1.25,0.4,0.4
189.215,90,90,-4.707379341125488,1.25,0.4,0.4
189.235,90,90,-4.707379341125488,1.25,0.4,0.4
189.255,90,90,-4.707379341125488,1.25,0.4,0.4
189.275,90,90,-4.707379341125488,1.25,0.4,0.4
189.295,90,90,-4.707379341125488,1.25,0.4,0.4
189.315,90,90,-4.707379341125488,1.25,0.4,0.4
189.335,90,90,-4.707379341125488,1.25,0.4,0.4
189.355,90,90,-4.707379341125488,1.25,0.4,0.4
189.375,90,90,-4.707379341125488,1.25,0.4,0.4
189.395,90,90.5,-5.334378719329834,1.25,0.4,0.4
189.415,90,90.5,34.660621643066406,1.25,0.4,0.4
189.435,90,90,-4.716378211975098,1.25,0.4,0.4
189.455,90,90,-4.716378211975098,1.25,0.4,0.4
189.475,90,90,-4.716378211975098,1.25,0.4,0.4
189.495,90,90,-4.716378211975098,1.25,0.4,0.4
189.515,90,90,-4.716378211975098,1.25,0.4,0.4
189.535,90,90,-4.716378211975098,1.25,0.4,0.4
189.555,90,90.5,-5.343377590179443,1.25,0.4,0.4
189.575,90,90.5,-5.347377300262451,1.25,0.4,0.4
189.595,90,90.5,-5.351376533508301,1.25,0.4,0.4
189.615,90,90.5,-5.35537576675415,1.25,0.4,0.4
189.635,90,90.5,-5.359375,1.25,0.4,0.4
189.655,90,90.5,-5.36337423324585,1.25,0.4,0.4
189.675,90,90.5,-5.367373943328857,1.25,0.4,0.4
189.695,90,90.5,-5.371373176574707,1.25,0.4,0.4
189.715,90,90,-4.748372554779053,1.25,0.4,0.4
189.735,90,90,-4.748372554779053,1.25,0.4,0.4
189.755,90,90.5,-44,1.25,0.4,0.4
189.775,90,90.5,-5.378371715545654,1.25,0.4,0.4
189.795,90,90.5,-5.382371425628662,1.25,0.4,0.4
189.815,90,90.5,-5.38537073135376,1.25,0.4,0.4
189.835,90,90,-4.76037073135376,1.25,0.4,0.4
189.855,90,90,-4.76037073135376,1.25,0.4,0.4
189.875,90,90,-4.76037073135376,1.25,0.4,0.4
189.895,90,90,-4.76037073135376,1.25,0.4,0.4
189.915,90,90,-4.76037073135376,1.25,0.4,0.4
189.935,90,90,-4.76037073135376,1.25,0.4,0.4
189.955,90,90,-4.76037073135376,1.25,0.4,0.4
189.975,90,90,-4.76037073135376,1.25,0.4,0.4
189.995,90,90,-4.76037073135376,1.25,0.4,0.4
190.015,0,90.5,-44,1.25,0.4,0.4
190.035,0,91,-44,1.25,0.4,0.4
190.055,0,90,-44,1.25,0.4,0.4
190.075,0,88.5,-44,1.25,0.4,0.4
190.095,0,86,-35.66136932373047,1.25,0.4,0.4
190.115,0,83,-32.58537292480469,1.25,0.4,0.4
190.135,0,78.5,12.396629333496094,1.25,0.4,0.4
190.155,0,73.5,18.042625427246094,1.25,0.4,0.4
190.175,0,68,24.35662841796875,1.25,0.4,0.4
190.195,0,63,-9.912368774414062,1.25,0.4,0.4
190.215,0,58,35.85962677001953,1.25,0.4,0.4
190.235,0,55,-40.83837127685547,1.25,0.4,0.4
190.255,0,52,2.4866256713867188,1.25,0.4,0.4
190.275,0,49.5,-34.79237365722656,1.25,0.4,0.4
190.295,0,46,9.204627990722656,1.25,0.4,0.4
190.315,0,42,13.85662841796875,1.25,0.4,0.4
190.335,0,39,17.284629821777344,1.25,0.4,0.4
190.355,0,37,-20.517372131347656,1.25,0.4,0.4
190.375,0,35,-18.30337142944336,1.25,0.4,0.4
190.395,0,32.5,24.552627563476562,1.25,0.4,0.4
190.415,0,30,27.428627014160156,1.25,0.4,0.4
190.435,0,27,30.951629638671875,1.25,0.4,0.4
190.455,0,24.5,-6.127372741699219,1.25,0.4,0.4
190.475,0,22,36.81262969970703,1.25,0.4,0.4
190.495,0,20.5,-1.4823722839355469,1.25,0.4,0.4
190.515,0,19,0.23662567138671875,1.25,0.4,0.4
190.535,0,17.5,1.9676284790039062,1.25,0.4,0.4
190.555,0,16,3.709625244140625,1.25,0.4,0.4
190.575,0,15,4.835624694824219,1.25,0.4,0.4
190.595,0,14,-34.030372619628906,1.25,0.4,0.4
190.615,0,13,7.110626220703125,1.25,0.4,0.4
190.635,0,11,9.51762580871582,1.25,0.4,0.4
190.655,0,8.5,12.568628311157227,1.25,0.4,0.4
190.675,0,7,-25.615371704101562,1.25,0.4,0.4
190.695,0,6,-24.414371490478516,1.25,0.4,0.4
190.715,0,6,-24.462369918823242,1.25,0.4,0.4
190.735,0,5.5,-23.88336753845215,1.25,0.4,0.4
190.755,0,4,17.95462989807129,1.25,0.4,0.4
190.775,0,2.5,19.80362892150879,1.25,0.4,0.4
190.795,0,1,-18.33237075805664,1.25,0.4,0.4
190.815,0,0,-17.083370208740234,1.25,0.4,0.4
190.835,0,0,-17.083370208740234,1.25,0.4,0.4
190.855,0,1,-44,1.25,0.4,0.4
190.875,0,0,-17.090368270874023,1.25,0.4,0.4
190.895,0,-1,24.162630081176758,1.25,0.4,0.4
190.915,0,-2,-14.574369430541992,1.25,0.4,0.4
190.935,0,-3,-13.302370071411133,1.25,0.4,0.4
190.955,0,-3,-13.278371810913086,1.25,0.4,0.4
190.975,0,-3,-13.254371643066406,1.25,0.4,0.4
190.995,0,-3.5,27.395627975463867,1.25,0.4,0.4
191.015,0,-4,-11.947370529174805,1.25,0.4,0.4
191.035,0,-4,-11.91537094116211,1.25,0.4,0.4
191.055,0,-4.5,-11.256370544433594,1.25,0.4,0.4
191.075,0,-5,-10.592369079589844,1.25,0.4,0.4
191.095,0,-6,-9.295370101928711,1.25,0.4,0.4
191.115,0,-6.5,-8.619369506835938,1.25,0.4,0.4
191.135,0,-7,-7.939369201660156,1.25,0.4,0.4
191.155,0,-7,-7.883369445800781,1.25,0.4,0.4
191.175,0,-7,-7.827369689941406,1.25,0.4,0.4
191.195,0,-7.5,32.85462951660156,1.25,0.4,0.4
191.215,0,-8,-6.458372116088867,1.25,0.4,0.4
191.235,0,-7,-44,1.25,0.4,0.4
191.255,0,-7,-7.593374252319336,1.25,0.4,0.4
191.275,0,-8,-6.2813720703125,1.25,0.4,0.4
191.295,0,-8.5,34.40863037109375,1.25,0.4,0.4
191.315,0,-9,-4.896373748779297,1.25,0.4,0.4
191.335,0,-10,36.428627014160156,1.25,0.4,0.4
191.355,0,-10,-3.4913759231567383,1.25,0.4,0.4
191.375,0,-10.5,-2.7833738327026367,1.25,0.4,0.4
191.395,0,-10.5,-2.699371337890625,1.25,0.4,0.4
191.415,0,-10,-3.24237060546875,1.25,0.4,0.4
191.435,0,-10,-3.1623716354370117,1.25,0.4,0.4
191.455,0,-10,-3.08237361907959,1.25,0.4,0.4
191.475,0,-10,-3.0023746490478516,1.25,0.4,0.4
191.495,0,-10,-2.9223756790161133,1.25,0.4,0.4
191.515,0,-10.5,-2.2153749465942383,1.25,0.4,0.4
191.535,0,-10,-2.7603759765625,1.25,0.4,0.4
191.555,0,-10,-2.6803770065307617,1.25,0.4,0.4
191.575,0,-10,-2.60037899017334,1.25,0.4,0.4
191.595,0,-9.5,-3.147378921508789,1.25,0.4,0.4
191.615,0,-9,-3.699380874633789,1.25,0.4,0.4
191.635,0,-9,-3.627383232116699,1.25,0.4,0.4
191.655,0,-8.5,-4.184384346008301,1.25,0.4,0.4
191.675,0,-8,-4.745383262634277,1.25,0.4,0.4
191.695,0,-8,-4.6813812255859375,1.25,0.4,0.4
191.715,0,-8.5,-3.988382339477539,1.25,0.4,0.4
191.735,0,-9,-3.292384147644043,1.25,0.4,0.4
191.755,0,-9,-3.2203874588012695,1.25,0.4,0.4
191.775,0,-9,-3.148390769958496,1.25,0.4,0.4
191.795,0,-9,-3.0763931274414062,1.25,0.4,0.4
191.815,0,-9,-3.004396438598633,1.25,0.4,0.4
191.835,0,-8.5,-3.560397148132324,1.25,0.4,0.4
191.855,0,-8.5,-3.492398262023926,1.25,0.4,0.4
191.875,0,-8.5,-3.4243993759155273,1.25,0.4,0.4
191.895,0,-8,-43.982398986816406,1.25,0.4,0.4
191.915,0,-8,-3.918397903442383,1.25,0.4,0.4
191.935,0,-8,-3.854395866394043,1.25,0.4,0.4
191.955,0,-8,-3.7903947830200195,1.25,0.4,0.4
191.975,0,-8,-3.726393699645996,1.25,0.4,0.4
191.995,0,-8,-3.6623916625976562,1.25,0.4,0.4
192.015,0,-8,-3.598390579223633,1.25,0.4,0.4
192.035,0,-8.5,-2.9063901901245117,1.25,0.4,0.4
192.055,0,-8.5,-2.8383913040161133,1.25,0.4,0.4
192.075,0,-8,-43.396392822265625,1.25,0.4,0.4
192.095,0,-8,-3.3323898315429688,1.25,0.4,0.4
192.115,0,-8,-3.2683887481689453,1.25,0.4,0.4
192.135,0,-8,-3.2043867111206055,1.25,0.4,0.4
192.155,0,-7.5,-3.7683887481689453,1.25,0.4,0.4
192.175,0,-7,-4.33738899230957,1.25,0.4,0.4
192.195,0,-8,-3.0263891220092773,1.25,0.4,0.4
192.215,0,-7.5,-43.58838653564453,1.25,0.4,0.4
192.235,0,-7,-4.156389236450195,1.25,0.4,0.4
192.255,0,-8,-2.8453893661499023,1.25,0.4,0.4
192.275,0,-8.5,37.84461212158203,1.25,0.4,0.4
192.295,0,-8.5,-2.0873889923095703,1.25,0.4,0.4
192.315,0,-8.5,-2.0193891525268555,1.25,0.4,0.4
192.335,0,-8.5,-1.951390266418457,1.25,0.4,0.4
192.355,0,-8.5,-1.8833913803100586,1.25,0.4,0.4
192.375,0,-8.5,-1.8153915405273438,1.25,0.4,0.4
192.395,0,-8.5,-1.7473926544189453,1.25,0.4,0.4
192.415,0,-8,-2.3073911666870117,1.25,0.4,0.4
192.435,0,-8,-2.2433900833129883,1.25,0.4,0.4
192.455,0,-8,-2.179388999938965,1.25,0.4,0.4
192.475,0,-8,-2.115386962890625,1.25,0.4,0.4
192.495,0,-8,-2.0513858795166016,1.25,0.4,0.4
192.515,0,-8,-1.9873838424682617,1.25,0.4,0.4
192.535,0,-8,-1.9233827590942383,1.25,0.4,0.4
192.555,0,-7.5,-2.4863815307617188,1.25,0.4,0.4
192.575,0,-8,38.1986198425293,1.25,0.4,0.4
192.595,0,-8,-1.737380027770996,1.25,0.4,0.4
192.615,0,-8,-1.6733779907226562,1.25,0.4,0.4
192.635,0,-8,-1.6093769073486328,1.25,0.4,0.4
192.655,0,-8,-1.545374870300293,1.25,0.4,0.4
192.675,0,-8,-1.4813737869262695,1.25,0.4,0.4
192.695,0,-7,-2.673373222351074,1.25,0.4,0.4
192.715,0,-7,-2.617373466491699,1.25,0.4,0.4
192.735,0,-7,-2.561373710632324,1.25,0.4,0.4
192.755,0,-7,-2.505373954772949,1.25,0.4,0.4
192.775,0,-7,-2.449374198913574,1.25,0.4,0.4
192.795,0,-6.5,-3.0203752517700195,1.25,0.4,0.4
192.815,0,-6.5,-2.9683761596679688,1.25,0.4,0.4
192.835,0,-6,-3.545374870300293,1.25,0.4,0.4
192.855,0,-5.5,-44,1.25,0.4,0.4
192.875,0,-5,-4.708374977111816,1.25,0.4,0.4
192.895,0,-5,-4.6683759689331055,1.25,0.4,0.4
192.915,0,-6,36.62562561035156,1.25,0.4,0.4
192.935,0,-6,-3.326374053955078,1.25,0.4,0.4
192.955,0,-6,-3.2783727645874023,1.25,0.4,0.4
192.975,0,-6,-3.230372428894043,1.25,0.4,0.4
192.995,0,-6,-3.182371139526367,1.25,0.4,0.4
193.015,0,-6,-3.1343698501586914,1.25,0.4,0.4
193.035,0,-6,-3.0863685607910156,1.25,0.4,0.4
193.055,0,-5,-44,1.25,0.4,0.4
193.075,0,-4.5,-44,1.25,0.4,0.4
193.095,0,-4.5,-4.841370582580566,1.25,0.4,0.4
193.115,0,-5,-4.1763715744018555,1.25,0.4,0.4
193.135,0,-6,-2.8813705444335938,1.25,0.4,0.4
193.155,0,-6.5,-2.2063703536987305,1.25,0.4,0.4
193.175,0,-7,-1.5273714065551758,1.25,0.4,0.4
193.195,0,-8,-0.21737098693847656,1.25,0.4,0.4
193.215,0,-8,-0.15336894989013672,1.25,0.4,0.4
193.235,0,-8,-0.08936786651611328,1.25,0.4,0.4
193.255,0,-8,-0.025366783142089844,1.25,0.4,0.4
193.275,0,-8,0.03863525390625,1.25,0.4,0.4
193.295,0,-7,-41.15036392211914,1.25,0.4,0.4
193.315,0,-6.5,-1.721364974975586,1.25,0.4,0.4
193.335,0,-6.5,38.32963562011719,1.25,0.4,0.4
193.355,0,-6.5,-1.6193656921386719,1.25,0.4,0.4
193.375,0,-6.5,-1.5693655014038086,1.25,0.4,0.4
193.395,0,-7,-0.8903665542602539,1.25,0.4,0.4
193.415,0,-7,-0.8343667984008789,1.25,0.4,0.4
193.435,0,-7,-0.7783670425415039,1.25,0.4,0.4
193.455,0,-6.5,-41.348365783691406,1.25,0.4,0.4
193.475,0,-6.5,-1.2963685989379883,1.25,0.4,0.4
193.495,0,-6.5,-1.2443695068359375,1.25,0.4,0.4
193.515,0,-6,-1.820368766784668,1.25,0.4,0.4
193.535,0,-6,-1.7723684310913086,1.25,0.4,0.4
193.555,0,-5,-2.9823684692382812,1.25,0.4,0.4
193.575,0,-4.5,-3.5703697204589844,1.25,0.4,0.4
193.595,0,-4,-44,1.25,0.4,0.4
193.615,0,-4,-4.12837028503418,1.25,0.4,0.4
193.635,0,-4,-4.096369743347168,1.25,0.4,0.4
193.655,0,-4,-4.06436824798584,1.25,0.4,0.4
193.675,0,-3.5,-44,1.25,0.4,0.4
193.695,0,-4,-4.005368232727051,1.25,0.4,0.4
193.715,0,-4.5,-3.3463687896728516,1.25,0.4,0.4
193.735,0,-4.5,-3.310370445251465,1.25,0.4,0.4
193.755,0,-5,-2.6453704833984375,1.25,0.4,0.4
193.775,0,-5,-2.6053714752197266,1.25,0.4,0.4
193.795,0,-5,-2.565371513366699,1.25,0.4,0.4
193.815,0,-5,-2.5253725051879883,1.25,0.4,0.4
193.835,0,-4.5,-3.1143741607666016,1.25,0.4,0.4
193.855,0,-4.5,-3.078375816345215,1.25,0.4,0.4
193.875,0,-4.5,-3.0423765182495117,1.25,0.4,0.4
193.895,0,-4,-43.63237762451172,1.25,0.4,0.4
193.915,0,-4,-3.600377082824707,1.25,0.4,0.4
193.935,0,-4,-3.5683765411376953,1.25,0.4,0.4
193.955,0,-4,-3.5363759994506836,1.25,0.4,0.4
193.975,0,-4,-3.5043745040893555,1.25,0.4,0.4
193.995,0,-3,-44,1.25,0.4,0.4
194.015,0,-3,-4.701375961303711,1.25,0.4,0.4
194.035,0,-3,-4.677376747131348,1.25,0.4,0.4
194.055,0,-3,-4.653377532958984,1.25,0.4,0.4
194.075,0,-3,-4.629378318786621,1.25,0.4,0.4
194.095,0,-3,-4.605380058288574,1.25,0.4,0.4
194.115,0,-2.5,-5.209379196166992,1.25,0.4,0.4
194.135,0,-2.5,-5.189377784729004,1.25,0.4,0.4
194.155,0,-2.5,-5.169376373291016,1.25,0.4,0.4
194.175,0,-2.5,-5.149374961853027,1.25,0.4,0.4
194.195,0,-2,-5.7573747634887695,1.25,0.4,0.4
194.215,0,-2,-5.7413740158081055,1.25,0.4,0.4
194.235,0,-1.5,-44,1.25,0.4,0.4
194.255,0,-1,-6.968375205993652,1.25,0.4,0.4
194.275,0,-1,-6.960376739501953,1.25,0.4,0.4
194.295,0,-1,-6.952378273010254,1.25,0.4,0.4
194.315,0,-2,-5.68637752532959,1.25,0.4,0.4
194.335,0,-2,-5.670377731323242,1.25,0.4,0.4
194.355,0,-2,-5.654376983642578,1.25,0.4,0.4
194.375,0,-2.5,-5.0103759765625,1.25,0.4,0.4
194.395,0,-2.5,-4.990374565124512,1.25,0.4,0.4
194.415,0,-2.5,-4.97037410736084,1.25,0.4,0.4
194.435,0,-2.5,-4.950372695922852,1.25,0.4,0.4
194.455,0,-2.5,-4.930371284484863,1.25,0.4,0.4
194.475,0,-2.5,-4.910369873046875,1.25,0.4,0.4
194.495,0,-2.5,-4.890368461608887,1.25,0.4,0.4
194.515,0,-2.5,-4.870367527008057,1.25,0.4,0.4
194.535,0,-2.5,-4.850366115570068,1.25,0.4,0.4
194.555,0,-2.5,-4.830365180969238,1.25,0.4,0.4
194.575,0,-2,-5.438364505767822,1.25,0.4,0.4
194.595,0,-2,-5.422364234924316,1.25,0.4,0.4
194.615,0,-2,-5.4063639640808105,1.25,0.4,0.4
194.635,0,-2,-5.3903632164001465,1.25,0.4,0.4
194.655,0,-2,-5.374362945556641,1.25,0.4,0.4
194.675,0,-2,-5.358362674713135,1.25,0.4,0.4
194.695,0,-2,-5.342362403869629,1.25,0.4,0.4
194.715,0,-2,-5.326362133026123,1.25,0.4,0.4
194.735,0,-2,-5.310361385345459,1.25,0.4,0.4
194.755,0,-2.5,-4.667360782623291,1.25,0.4,0.4
194.775,0,-3,35.978641510009766,1.25,0.4,0.4
194.795,0,-3,-3.997361183166504,1.25,0.4,0.4
194.815,0,-3.5,-3.3463616371154785,1.25,0.4,0.4
194.835,0,-4,-2.6903610229492188,1.25,0.4,0.4
194.855,0,-4,-2.658360481262207,1.25,0.4,0.4
194.875,0,-4,-2.626359462738037,1.25,0.4,0.4
194.895,0,-4,-2.5943589210510254,1.25,0.4,0.4
194.915,0,-4,-2.5623583793640137,1.25,0.4,0.4
194.935,0,-4,-2.5303573608398438,1.25,0.4,0.4
194.955,0,-4,-2.498356819152832,1.25,0.4,0.4
194.975,0,-3,-3.723357677459717,1.25,0.4,0.4
194.995,0,-3,-3.6993584632873535,1.25,0.4,0.4
195.015,0,-3,-3.6753592491149902,1.25,0.4,0.4
195.035,0,-3,-3.651360511779785,1.25,0.4,0.4
195.055,0,-3,-3.627361297607422,1.25,0.4,0.4
195.075,0,-2.5,-4.230361461639404,1.25,0.4,0.4
195.095,0,-2,-4.837360382080078,1.25,0.4,0.4
195.115,0,-2,-4.821360111236572,1.25,0.4,0.4
195.135,0,-2,-4.805359840393066,1.25,0.4,0.4
195.155,0,-1.5,-44,1.25,0.4,0.4
195.175,0,-1,-44,1.25,0.4,0.4
195.195,0,-2,-4.766360759735107,1.25,0.4,0.4
195.215,0,-2.5,-4.123359680175781,1.25,0.4,0.4
195.235,0,-3,-3.474360942840576,1.25,0.4,0.4
195.255,0,-4,37.80463790893555,1.25,0.4,0.4
195.275,0,-4,-2.163360118865967,1.25,0.4,0.4
195.295,0,-4,-2.131359100341797,1.25,0.4,0.4
195.315,0,-3,-43.3543586730957,1.25,0.4,0.4
195.335,0,-3,-3.3303604125976562,1.25,0.4,0.4
195.355,0,-4,-2.0493597984313965,1.25,0.4,0.4
195.375,0,-4.5,-1.3893609046936035,1.25,0.4,0.4
195.395,0,-4.5,-1.3533625602722168,1.25,0.4,0.4
195.415,0,-4,-1.9453620910644531,1.25,0.4,0.4
195.435,0,-4,-1.9133615493774414,1.25,0.4,0.4
195.455,0,-3,-3.138362407684326,1.25,0.4,0.4
195.475,0,-2.5,-3.742361545562744,1.25,0.4,0.4
195.495,0,-2.5,-3.722360134124756,1.25,0.4,0.4
195.515,0,-3,-3.0743608474731445,1.25,0.4,0.4
195.535,0,-3,-3.0503616333007812,1.25,0.4,0.4
195.555,0,-3,-3.026362895965576,1.25,0.4,0.4
195.575,0,-2.5,-3.6293625831604004,1.25,0.4,0.4
195.595,0,-3,-2.980363368988037,1.25,0.4,0.4
195.615,0,-3,-2.956364631652832,1.25,0.4,0.4
195.635,0,-3.5,-2.3053650856018066,1.25,0.4,0.4
195.655,0,-4,-1.648364543914795,1.25,0.4,0.4
195.675,0,-3,-42.86936569213867,1.25,0.4,0.4
195.695,0,-3,-2.845365047454834,1.25,0.4,0.4
195.715,0,-3,-2.821366310119629,1.25,0.4,0.4
195.735,0,-4,-1.5423660278320312,1.25,0.4,0.4
195.755,0,-4,-1.5103654861450195,1.25,0.4,0.4
195.775,0,-4,-1.4783644676208496,1.25,0.4,0.4
195.795,0,-4,-1.446363925933838,1.25,0.4,0.4
195.815,0,-4,-1.4143633842468262,1.25,0.4,0.4
195.835,0,-4,-1.3823623657226562,1.25,0.4,0.4
195.855,0,-4,-1.3503618240356445,1.25,0.4,0.4
195.875,0,-3,-42.57236099243164,1.25,0.4,0.4
195.895,0,-3,-2.548360824584961,1.25,0.4,0.4
195.915,0,-3,-2.524360179901123,1.25,0.4,0.4
195.935,0,-3,-2.5003600120544434,1.25,0.4,0.4
195.955,0,-3,-2.4763593673706055,1.25,0.4,0.4
195.975,0,-3,-2.4523587226867676,1.25,0.4,0.4
195.995,0,-3,-2.4283580780029297,1.25,0.4,0.4
196.015,0,-3,-2.404357433319092,1.25,0.4,0.4
196.035,0,-3,-2.380357265472412,1.25,0.4,0.4
196.055,0,-3,-2.356356620788574,1.25,0.4,0.4
196.075,0,-2.5,-2.9603567123413086,1.25,0.4,0.4
196.095,0,-2.5,-2.940356731414795,1.25,0.4,0.4
196.115,0,-2,-3.5473570823669434,1.25,0.4,0.4
196.135,0,-2,-3.5313563346862793,1.25,0.4,0.4
196.155,0,-1.5,-44,1.25,0.4,0.4
196.175,0,-1,-4.758356094360352,1.25,0.4,0.4
196.195,0,-1,-4.750356197357178,1.25,0.4,0.4
196.215,0,-0.5,-5.37135648727417,1.25,0.4,0.4
196.235,0,0,-5.995357036590576,1.25,0.4,0.4
196.255,0,0,-5.995357036590576,1.25,0.4,0.4
196.275,0,0.5,-44,1.25,0.4,0.4
196.295,0,0,-5.997356414794922,1.25,0.4,0.4
196.315,0,0,-5.997356414794922,1.25,0.4,0.4
196.335,0,0,-5.997356414794922,1.25,0.4,0.4
196.355,0,0,-5.997356414794922,1.25,0.4,0.4
196.375,0,-0.5,-5.368357181549072,1.25,0.4,0.4
196.395,0,-0.5,-5.364357948303223,1.25,0.4,0.4
196.415,0,-1,35.26564025878906,1.25,0.4,0.4
