t (s),r (°),x (°),u_in (°),Kp,Ki,Kd
105.115,90,92,-3.9738779067993164,1.9,0.05,0.2
105.135,90,92,-3.9758777618408203,1.9,0.05,0.2
105.155,90,91.5,-3.0273778438568115,1.9,0.05,0.2
105.175,90,91.5,-3.0288777351379395,1.9,0.05,0.2
105.195,90,91.5,-3.0303776264190674,1.9,0.05,0.2
105.215,90,91,-2.08162784576416,1.9,0.05,0.2
105.235,90,91.5,-3.033127784729004,1.9,0.05,0.2
105.255,90,91.5,-3.034627676010132,1.9,0.05,0.2
105.275,90,91.5,-3.0361275672912598,1.9,0.05,0.2
105.295,90,92,-3.9880027770996094,1.9,0.05,0.2
105.315,90,92.5,-24.940128326416016,1.9,0.05,0.2
105.335,90,93,-5.892877578735352,1.9,0.05,0.2
105.355,90,93,-5.895877838134766,1.9,0.05,0.2
105.375,90,92.5,-4.948627948760986,1.9,0.05,0.2
105.395,90,92.5,-4.951128005981445,1.9,0.05,0.2
105.415,90,92.5,-4.953627586364746,1.9,0.05,0.2
105.435,90,92.5,-4.956127643585205,1.9,0.05,0.2
105.455,90,92.5,-4.958627700805664,1.9,0.05,0.2
105.475,90,92,15.988997459411621,1.9,0.05,0.2
105.495,90,92,-4.013002872467041,1.9,0.05,0.2
105.515,90,92,-4.015002727508545,1.9,0.05,0.2
105.535,90,92.5,-24.96712875366211,1.9,0.05,0.2
105.555,90,92.5,-4.969627857208252,1.9,0.05,0.2
105.575,90,93,-5.922502517700195,1.9,0.05,0.2
105.595,90,93,-5.925502300262451,1.9,0.05,0.2
105.615,90,93,-5.928502559661865,1.9,0.05,0.2
105.635,90,92.5,15.018622398376465,1.9,0.05,0.2
105.655,90,92,15.96624755859375,1.9,0.05,0.2
105.675,90,92,-4.035752773284912,1.9,0.05,0.2
105.695,90,91.5,16.912372589111328,1.9,0.05,0.2
105.715,90,91.5,-3.089127540588379,1.9,0.05,0.2
105.735,90,91,-2.1403777599334717,1.9,0.05,0.2
105.755,90,91.5,-3.0918776988983154,1.9,0.05,0.2
105.775,90,91.5,-3.0933778285980225,1.9,0.05,0.2
105.795,90,91.5,-3.0948777198791504,1.9,0.05,0.2
105.815,90,92,-4.046877861022949,1.9,0.05,0.2
105.835,90,91.5,-3.0985028743743896,1.9,0.05,0.2
105.855,90,91.5,-3.1000030040740967,1.9,0.05,0.2
105.875,90,91.5,-3.1015028953552246,1.9,0.05,0.2
105.895,90,91.5,-3.1030030250549316,1.9,0.05,0.2
105.915,90,91.5,-3.1045029163360596,1.9,0.05,0.2
105.935,90,92,-4.056252956390381,1.9,0.05,0.2
105.955,90,92,-4.058253288269043,1.9,0.05,0.2
105.975,90,92,-4.060253143310547,1.9,0.05,0.2
105.995,90,92,-4.062252998352051,1.9,0.05,0.2
106.015,90,92,-4.064253330230713,1.9,0.05,0.2
106.035,90,92,-4.066253185272217,1.9,0.05,0.2
106.055,90,92,-4.068253517150879,1.9,0.05,0.2
106.075,90,92,-4.070253372192383,1.9,0.05,0.2
106.095,90,92,-4.072253227233887,1.9,0.05,0.2
106.115,90,92,-4.074253559112549,1.9,0.05,0.2
106.135,90,92,-4.076253414154053,1.9,0.05,0.2
106.155,90,92,-4.078253746032715,1.9,0.05,0.2
106.175,90,92,-4.080253601074219,1.9,0.05,0.2
106.195,90,92.5,-25.032379150390625,1.9,0.05,0.2
106.215,90,92,15.915246963500977,1.9,0.05,0.2
106.235,90,92,-4.086753845214844,1.9,0.05,0.2
106.255,90,92,-4.088753700256348,1.9,0.05,0.2
106.275,90,92,-4.090753555297852,1.9,0.05,0.2
106.295,90,92,-4.092753887176514,1.9,0.05,0.2
106.315,90,92,-4.094753742218018,1.9,0.05,0.2
106.335,90,92,-4.09675407409668,1.9,0.05,0.2
106.355,90,92,-4.098753929138184,1.9,0.05,0.2
106.375,90,92,-4.1007537841796875,1.9,0.05,0.2
106.395,90,92,-4.10275411605835,1.9,0.05,0.2
106.415,90,92,-4.1047539710998535,1.9,0.05,0.2
106.435,90,92,-4.106754302978516,1.9,0.05,0.2
106.455,90,92,-4.1087541580200195,1.9,0.05,0.2
106.475,90,92,-4.110754013061523,1.9,0.05,0.2
106.495,90,92,-4.1127543449401855,1.9,0.05,0.2
106.515,90,92,-4.1147541999816895,1.9,0.05,0.2
106.535,90,92,-4.116754531860352,1.9,0.05,0.2
106.555,90,92,-4.1187543869018555,1.9,0.05,0.2
106.575,90,92.5,-5.071254253387451,1.9,0.05,0.2
106.595,90,92.5,-5.07375431060791,1.9,0.05,0.2
106.615,90,92,-4.125754356384277,1.9,0.05,0.2
106.635,90,92,-4.127754211425781,1.9,0.05,0.2
106.655,90,92,-4.129754543304443,1.9,0.05,0.2
106.675,90,92,-4.131754398345947,1.9,0.05,0.2
106.695,90,92,-4.133754730224609,1.9,0.05,0.2
106.715,90,92,-4.135754585266113,1.9,0.05,0.2
106.735,90,92,-4.137754440307617,1.9,0.05,0.2
106.755,90,92.5,-5.090004920959473,1.9,0.05,0.2
106.775,90,92.5,-5.092504501342773,1.9,0.05,0.2
106.795,90,92.5,14.904745101928711,1.9,0.05,0.2
106.815,90,92.5,-5.0980048179626465,1.9,0.05,0.2
106.835,90,92,-4.150254726409912,1.9,0.05,0.2
106.855,90,92,-4.152254581451416,1.9,0.05,0.2
106.875,90,92,-4.154254913330078,1.9,0.05,0.2
106.895,90,92,-4.156254768371582,1.9,0.05,0.2
106.915,90,92,-4.158254623413086,1.9,0.05,0.2
106.935,90,92.5,-5.110630035400391,1.9,0.05,0.2
106.955,90,93,-26.063379287719727,1.9,0.05,0.2
106.975,90,92.5,-5.116004943847656,1.9,0.05,0.2
106.995,90,92.5,-5.118504524230957,1.9,0.05,0.2
107.015,90,92.5,-5.120879650115967,1.9,0.05,0.2
107.035,90,92.5,-5.123379707336426,1.9,0.05,0.2
107.055,90,93,-6.076379299163818,1.9,0.05,0.2
107.075,90,93,-6.079379558563232,1.9,0.05,0.2
107.095,90,92.5,-5.132129669189453,1.9,0.05,0.2
107.115,90,93,-6.085129261016846,1.9,0.05,0.2
107.135,90,93,-6.08812952041626,1.9,0.05,0.2
107.155,90,93.5,-7.041629791259766,1.9,0.05,0.2
107.175,90,93.5,-7.045129776000977,1.9,0.05,0.2
107.195,90,93.5,-7.0486297607421875,1.9,0.05,0.2
107.215,90,93.5,-7.052129745483398,1.9,0.05,0.2
107.235,90,93.5,-7.055629730224609,1.9,0.05,0.2
107.255,90,93.5,-7.05912971496582,1.9,0.05,0.2
107.275,90,93.5,-7.062629699707031,1.9,0.05,0.2
107.295,90,93.5,-7.066129684448242,1.9,0.05,0.2
107.315,90,93,-6.119254112243652,1.9,0.05,0.2
107.335,90,93,-6.122254371643066,1.9,0.05,0.2
107.355,90,92.5,14.824871063232422,1.9,0.05,0.2
107.375,90,92,15.77249526977539,1.9,0.05,0.2
107.395,90,92,-4.229504585266113,1.9,0.05,0.2
107.415,90,92,-4.231504440307617,1.9,0.05,0.2
107.435,90,92,-4.233504772186279,1.9,0.05,0.2
107.455,90,91.5,-3.2851295471191406,1.9,0.05,0.2
107.475,90,92,-4.23700475692749,1.9,0.05,0.2
107.495,90,92,-4.239004611968994,1.9,0.05,0.2
107.515,90,92,-4.241004943847656,1.9,0.05,0.2
107.535,90,92,-4.24300479888916,1.9,0.05,0.2
107.555,90,92,-4.245004653930664,1.9,0.05,0.2
107.575,90,92,-4.247004985809326,1.9,0.05,0.2
107.595,90,92,-4.24900484085083,1.9,0.05,0.2
107.615,90,92,15.748869895935059,1.9,0.05,0.2
107.635,90,92,-4.2532548904418945,1.9,0.05,0.2
107.655,90,92,-4.255254745483398,1.9,0.05,0.2
107.675,90,92,-4.2572550773620605,1.9,0.05,0.2
107.695,90,91.5,-3.308879852294922,1.9,0.05,0.2
107.715,90,91.5,-3.310379981994629,1.9,0.05,0.2
107.735,90,91.5,-3.311879873275757,1.9,0.05,0.2
107.755,90,92,-4.263754844665527,1.9,0.05,0.2
107.775,90,91.5,-3.3152546882629395,1.9,0.05,0.2
107.795,90,92,-4.267254829406738,1.9,0.05,0.2
107.815,90,92,-4.269254684448242,1.9,0.05,0.2
107.835,90,92,-4.271255016326904,1.9,0.05,0.2
107.855,90,92.5,-5.223629951477051,1.9,0.05,0.2
107.875,90,92.5,-5.22613000869751,1.9,0.05,0.2
107.895,90,92.5,-5.228630065917969,1.9,0.05,0.2
107.915,90,92.5,-5.2311296463012695,1.9,0.05,0.2
107.935,90,93,-6.184004783630371,1.9,0.05,0.2
107.955,90,92.5,-5.236754894256592,1.9,0.05,0.2
107.975,90,92,-4.288879871368408,1.9,0.05,0.2
107.995,90,92,-4.29088020324707,1.9,0.05,0.2
108.015,90,92,-4.292880058288574,1.9,0.05,0.2
108.035,90,92,-4.294879913330078,1.9,0.05,0.2
108.055,90,92.5,-25.247005462646484,1.9,0.05,0.2
108.075,90,92.5,-5.249505043029785,1.9,0.05,0.2
108.095,90,92.5,-5.252005100250244,1.9,0.05,0.2
108.115,90,92.5,-5.254505157470703,1.9,0.05,0.2
108.135,90,92.5,-5.257004737854004,1.9,0.05,0.2
108.155,90,92.5,-5.259504795074463,1.9,0.05,0.2
108.175,90,92.5,-5.262004852294922,1.9,0.05,0.2
108.195,90,93,-6.214754581451416,1.9,0.05,0.2
108.215,90,93,-6.21775484085083,1.9,0.05,0.2
108.235,90,93,-6.220754623413086,1.9,0.05,0.2
108.255,90,93,-6.2237548828125,1.9,0.05,0.2
108.275,90,93,-6.226755142211914,1.9,0.05,0.2
108.295,90,93,-6.22975492477417,1.9,0.05,0.2
108.315,90,93,-6.232755184173584,1.9,0.05,0.2
108.335,90,93,-6.23575496673584,1.9,0.05,0.2
108.355,90,93,-6.238755226135254,1.9,0.05,0.2
108.375,90,93,-6.241755485534668,1.9,0.05,0.2
108.395,90,93,-6.244755268096924,1.9,0.05,0.2
108.415,90,93,-6.247755527496338,1.9,0.05,0.2
108.435,90,93.5,-27.201005935668945,1.9,0.05,0.2
108.455,90,93.5,-7.204505920410156,1.9,0.05,0.2
108.475,90,93.5,-7.208005905151367,1.9,0.05,0.2
108.495,90,93.5,-7.211505889892578,1.9,0.05,0.2
108.515,90,93.5,-7.215005874633789,1.9,0.05,0.2
108.535,90,93,-6.26800537109375,1.9,0.05,0.2
108.555,90,93,-6.271005630493164,1.9,0.05,0.2
108.575,90,93,-6.274005889892578,1.9,0.05,0.2
108.595,90,92.5,14.673118591308594,1.9,0.05,0.2
108.615,90,92.5,-5.329380989074707,1.9,0.05,0.2
108.635,90,92.5,-5.331880569458008,1.9,0.05,0.2
108.655,90,92.5,-5.334380626678467,1.9,0.05,0.2
108.675,90,92.5,-5.336880683898926,1.9,0.05,0.2
108.695,90,92,-4.388880729675293,1.9,0.05,0.2
108.715,90,92,-4.390880584716797,1.9,0.05,0.2
108.735,90,92,-4.392880916595459,1.9,0.05,0.2
108.755,90,92,-4.394880771636963,1.9,0.05,0.2
108.775,90,92.5,-5.347380638122559,1.9,0.05,0.2
108.795,90,92.5,-5.349880695343018,1.9,0.05,0.2
108.815,90,92,15.59774398803711,1.9,0.05,0.2
108.835,90,92,-4.4042558670043945,1.9,0.05,0.2
108.855,90,92,-4.406255722045898,1.9,0.05,0.2
108.875,90,91.5,-3.457880735397339,1.9,0.05,0.2
108.895,90,91.5,-3.459380626678467,1.9,0.05,0.2
108.915,90,92,-4.411130905151367,1.9,0.05,0.2
108.935,90,92,-4.413130760192871,1.9,0.05,0.2
108.955,90,92,-4.415130615234375,1.9,0.05,0.2
108.975,90,92,-4.417130947113037,1.9,0.05,0.2
108.995,90,92,-4.419130802154541,1.9,0.05,0.2
109.015,90,92,-4.421131134033203,1.9,0.05,0.2
109.035,90,92.5,-5.37350606918335,1.9,0.05,0.2
109.055,90,93,-6.326380729675293,1.9,0.05,0.2
109.075,90,93,-6.329380989074707,1.9,0.05,0.2
109.095,90,92.5,-5.3820061683654785,1.9,0.05,0.2
109.115,90,92.5,-5.3845062255859375,1.9,0.05,0.2
109.135,90,93,-6.33750581741333,1.9,0.05,0.2
109.155,90,93,-6.340506076812744,1.9,0.05,0.2
109.175,90,92.5,-5.393006324768066,1.9,0.05,0.2
109.195,90,92,-4.445256233215332,1.9,0.05,0.2
109.215,90,92,-4.447256088256836,1.9,0.05,0.2
109.235,90,92,-4.449256420135498,1.9,0.05,0.2
109.255,90,92.5,-5.401506423950195,1.9,0.05,0.2
109.275,90,93,-6.354506015777588,1.9,0.05,0.2
109.295,90,93.5,-7.307756423950195,1.9,0.05,0.2
109.315,90,93.5,-7.311256408691406,1.9,0.05,0.2
109.335,90,93.5,-7.314756393432617,1.9,0.05,0.2
109.355,90,93.5,-7.318256378173828,1.9,0.05,0.2
109.375,90,93,-6.371506214141846,1.9,0.05,0.2
109.395,90,93,-6.374505996704102,1.9,0.05,0.2
109.415,90,93.5,-7.327756404876709,1.9,0.05,0.2
109.435,90,93.5,-7.33125638961792,1.9,0.05,0.2
109.455,90,93,-6.384381294250488,1.9,0.05,0.2
109.475,90,93,-6.387381553649902,1.9,0.05,0.2
109.495,90,92.5,-5.439881324768066,1.9,0.05,0.2
109.515,90,92.5,-5.442381381988525,1.9,0.05,0.2
109.535,90,92.5,-5.444881439208984,1.9,0.05,0.2
109.555,90,92.5,-5.447381496429443,1.9,0.05,0.2
109.575,90,92.5,-5.449881553649902,1.9,0.05,0.2
109.595,90,92,15.497743606567383,1.9,0.05,0.2
109.615,90,92.5,-5.4545063972473145,1.9,0.05,0.2
109.635,90,92.5,-5.457006454467773,1.9,0.05,0.2
109.655,90,92.5,-5.459506034851074,1.9,0.05,0.2
109.675,90,92.5,-5.462006092071533,1.9,0.05,0.2
109.695,90,92.5,-5.464506149291992,1.9,0.05,0.2
109.715,90,93,-6.417255878448486,1.9,0.05,0.2
109.735,90,93,-6.4202561378479,1.9,0.05,0.2
109.755,90,93,-6.423255920410156,1.9,0.05,0.2
109.775,90,93,-6.42625617980957,1.9,0.05,0.2
109.795,90,93,-6.429256439208984,1.9,0.05,0.2
109.815,90,93.5,-7.382631778717041,1.9,0.05,0.2
109.835,90,93.5,-7.386131763458252,1.9,0.05,0.2
109.855,90,93,-6.439256191253662,1.9,0.05,0.2
109.875,90,93,-6.442256450653076,1.9,0.05,0.2
109.895,90,92.5,14.504868507385254,1.9,0.05,0.2
109.915,90,92.5,-5.497631549835205,1.9,0.05,0.2
109.935,90,93,-26.450382232666016,1.9,0.05,0.2
109.955,90,93,-6.453381538391113,1.9,0.05,0.2
109.975,90,92.5,-5.506006717681885,1.9,0.05,0.2
109.995,90,92.5,-5.508506774902344,1.9,0.05,0.2
110.015,0,93,-44,1.9,0.05,0.2
110.035,0,93,-44,1.9,0.05,0.2
110.055,0,92,-44,1.9,0.05,0.2
110.075,0,90,-44,1.9,0.05,0.2
110.095,0,87,-44,1.9,0.05,0.2
110.115,0,83.5,-44,1.9,0.05,0.2
110.135,0,79.5,-44,1.9,0.05,0.2
110.155,0,74.5,-44,1.9,0.05,0.2
110.175,0,69,-44,1.9,0.05,0.2
110.195,0,63,-44,1.9,0.05,0.2
110.215,0,56,-28.03076171875,1.9,0.05,0.2
110.235,0,48,-12.881752014160156,1.9,0.05,0.2
110.255,0,39.5,23.225372314453125,1.9,0.05,0.2
110.275,0,32,17.44062042236328,1.9,0.05,0.2
110.295,0,25,30.712993621826172,1.9,0.05,0.2
110.315,0,19.5,21.141494750976562,1.9,0.05,0.2
110.335,0,15,9.674993515014648,1.9,0.05,0.2
110.355,0,11.5,-3.687631607055664,1.9,0.05,0.2
110.375,0,9.5,-19.89763069152832,1.9,0.05,0.2
110.395,0,7.5,3.8942432403564453,1.9,0.05,0.2
110.415,0,6,-13.262380599975586,1.9,0.05,0.2
110.435,0,4,30.532743453979492,1.9,0.05,0.2
110.455,0,3,12.429243087768555,1.9,0.05,0.2
110.475,0,2,-5.673131465911865,1.9,0.05,0.2
110.495,0,1,16.22536849975586,1.9,0.05,0.2
110.515,0,0,38.12461853027344,1.9,0.05,0.2
110.535,0,0,-1.8753817081451416,1.9,0.05,0.2
110.555,0,-0.5,19.074743270874023,1.9,0.05,0.2
110.575,0,-0.5,-0.9250069260597229,1.9,0.05,0.2
110.595,0,0,-21.874757766723633,1.9,0.05,0.2
110.615,0,0,-1.8747570514678955,1.9,0.05,0.2
110.635,0,1,-3.7755069732666016,1.9,0.05,0.2
110.655,0,1.5,-4.726881980895996,1.9,0.05,0.2
110.675,0,1.5,-4.728382110595703,1.9,0.05,0.2
110.695,0,1,16.220243453979492,1.9,0.05,0.2
110.715,0,1,-3.780757188796997,1.9,0.05,0.2
110.735,0,1,-3.781757354736328,1.9,0.05,0.2
110.755,0,1.5,-4.733257293701172,1.9,0.05,0.2
110.775,0,1.5,-4.734757423400879,1.9,0.05,0.2
110.795,0,1.5,-4.736257076263428,1.9,0.05,0.2
110.815,0,1.5,-4.737757205963135,1.9,0.05,0.2
110.835,0,1.5,-4.739256858825684,1.9,0.05,0.2
110.855,0,1.5,-4.740756988525391,1.9,0.05,0.2
110.875,0,2,-5.692631721496582,1.9,0.05,0.2
110.895,0,2,-5.694631576538086,1.9,0.05,0.2
110.915,0,3,-7.597256183624268,1.9,0.05,0.2
110.935,0,3,-7.600255966186523,1.9,0.05,0.2
110.955,0,2,-5.702630996704102,1.9,0.05,0.2
110.975,0,2,-5.7046308517456055,1.9,0.05,0.2
110.995,0,2,-5.706630229949951,1.9,0.05,0.2
111.015,0,1.5,-4.7582550048828125,1.9,0.05,0.2
111.035,0,1.5,-4.7597551345825195,1.9,0.05,0.2
111.055,0,1.5,-4.761255264282227,1.9,0.05,0.2
111.075,0,1.5,-4.762754917144775,1.9,0.05,0.2
111.095,0,1.5,-4.764255046844482,1.9,0.05,0.2
111.115,0,1.5,-4.765754699707031,1.9,0.05,0.2
111.135,0,1.5,-4.767254829406738,1.9,0.05,0.2
111.155,0,1,-3.818504810333252,1.9,0.05,0.2
111.175,0,1,-3.819505214691162,1.9,0.05,0.2
111.195,0,0.5,-2.870004892349243,1.9,0.05,0.2
111.215,0,0.5,-2.870379686355591,1.9,0.05,0.2
111.235,0,1,-3.8213798999786377,1.9,0.05,0.2
111.255,0,1,-3.8223800659179688,1.9,0.05,0.2
111.275,0,1.5,-4.7738800048828125,1.9,0.05,0.2
111.295,0,1.5,-4.7753801345825195,1.9,0.05,0.2
111.315,0,1.5,-4.776879787445068,1.9,0.05,0.2
111.335,0,2,-25.728504180908203,1.9,0.05,0.2
111.355,0,2,-5.730504512786865,1.9,0.05,0.2
111.375,0,2,-5.732503890991211,1.9,0.05,0.2
111.395,0,1.5,-4.78425407409668,1.9,0.05,0.2
111.415,0,1.5,-4.7857537269592285,1.9,0.05,0.2
111.435,0,1.5,-4.7872538566589355,1.9,0.05,0.2
111.455,0,1.5,-4.788753509521484,1.9,0.05,0.2
111.475,0,1.5,-4.790253639221191,1.9,0.05,0.2
111.495,0,1.5,-4.791753768920898,1.9,0.05,0.2
111.515,0,1,-3.843003749847412,1.9,0.05,0.2
111.535,0,1,-3.844003915786743,1.9,0.05,0.2
111.555,0,1.5,-4.795253753662109,1.9,0.05,0.2
111.575,0,1.5,-4.796753883361816,1.9,0.05,0.2
111.595,0,1.5,-4.798254013061523,1.9,0.05,0.2
111.615,0,2,-5.750003814697266,1.9,0.05,0.2
111.635,0,2,-5.752003192901611,1.9,0.05,0.2
111.655,0,2,-5.754003047943115,1.9,0.05,0.2
111.675,0,2,-5.756002426147461,1.9,0.05,0.2
111.695,0,3,-7.65875244140625,1.9,0.05,0.2
111.715,0,3,-7.661752223968506,1.9,0.05,0.2
111.735,0,3,-7.664752006530762,1.9,0.05,0.2
111.755,0,3,-7.667752265930176,1.9,0.05,0.2
111.775,0,3,-7.670752048492432,1.9,0.05,0.2
111.795,0,3,-7.6737518310546875,1.9,0.05,0.2
111.815,0,3.5,-28.626876831054688,1.9,0.05,0.2
111.835,0,3,-7.680001735687256,1.9,0.05,0.2
111.855,0,2,34.217247009277344,1.9,0.05,0.2
111.875,0,2,-5.7847514152526855,1.9,0.05,0.2
111.895,0,1,16.113872528076172,1.9,0.05,0.2
111.915,0,1,-3.8871266841888428,1.9,0.05,0.2
111.935,0,1,-3.888126850128174,1.9,0.05,0.2
111.955,0,1,-3.889127254486084,1.9,0.05,0.2
111.975,0,1.5,-4.840627193450928,1.9,0.05,0.2
111.995,0,1.5,-4.842126846313477,1.9,0.05,0.2
112.015,0,1.5,-4.843626976013184,1.9,0.05,0.2
112.035,0,1,-3.894752025604248,1.9,0.05,0.2
112.055,0,1,-3.895752429962158,1.9,0.05,0.2
112.075,0,1,-3.8967525959014893,1.9,0.05,0.2
112.095,0,1,-3.8977527618408203,1.9,0.05,0.2
112.115,0,1,-3.8987529277801514,1.9,0.05,0.2
112.135,0,0.5,-2.949502944946289,1.9,0.05,0.2
112.155,0,0,-1.9995030164718628,1.9,0.05,0.2
112.175,0,0.5,-2.9497528076171875,1.9,0.05,0.2
112.195,0,1,-3.900628089904785,1.9,0.05,0.2
112.215,0,1,-3.901628017425537,1.9,0.05,0.2
112.235,0,1,-3.9026284217834473,1.9,0.05,0.2
112.255,0,1.5,-4.854127883911133,1.9,0.05,0.2
112.275,0,2,-25.805753707885742,1.9,0.05,0.2
112.295,0,2,-5.8076276779174805,1.9,0.05,0.2
112.315,0,2,-5.809627532958984,1.9,0.05,0.2
112.335,0,1.5,-4.861377239227295,1.9,0.05,0.2
112.355,0,1,16.087247848510742,1.9,0.05,0.2
112.375,0,1,-3.913752555847168,1.9,0.05,0.2
112.395,0,0,-2.014127492904663,1.9,0.05,0.2
112.415,0,0,-2.014127492904663,1.9,0.05,0.2
112.435,0,1,-23.91450309753418,1.9,0.05,0.2
112.455,0,1,-3.9155025482177734,1.9,0.05,0.2
112.475,0,0.5,17.03362274169922,1.9,0.05,0.2
112.495,0,0,-2.0163779258728027,1.9,0.05,0.2
112.515,0,0,-2.0163779258728027,1.9,0.05,0.2
112.535,0,0.5,-2.966627836227417,1.9,0.05,0.2
112.555,0,1,-3.9176278114318848,1.9,0.05,0.2
112.575,0,1.5,-4.86887788772583,1.9,0.05,0.2
112.595,0,1.5,-4.870377540588379,1.9,0.05,0.2
112.615,0,1.5,-4.871877670288086,1.9,0.05,0.2
112.635,0,1,16.07674789428711,1.9,0.05,0.2
112.655,0,1,-3.924252986907959,1.9,0.05,0.2
112.675,0,1,-3.925253391265869,1.9,0.05,0.2
112.695,0,1,-3.926253318786621,1.9,0.05,0.2
112.715,0,1,-3.9272537231445312,1.9,0.05,0.2
112.735,0,1,-3.9282541275024414,1.9,0.05,0.2
112.755,0,1,-3.9292540550231934,1.9,0.05,0.2
112.775,0,1,-3.9302544593811035,1.9,0.05,0.2
112.795,0,1.5,-24.881378173828125,1.9,0.05,0.2
112.815,0,1.5,-4.882879257202148,1.9,0.05,0.2
112.835,0,1.5,-4.8843793869018555,1.9,0.05,0.2
112.855,0,1.5,-4.8858795166015625,1.9,0.05,0.2
112.875,0,2,-5.837754249572754,1.9,0.05,0.2
112.895,0,2,-5.8397536277771,1.9,0.05,0.2
112.915,0,2,-5.8417534828186035,1.9,0.05,0.2
112.935,0,2,-5.843752861022949,1.9,0.05,0.2
112.955,0,2,-5.845752716064453,1.9,0.05,0.2
112.975,0,1.5,-4.8973774909973145,1.9,0.05,0.2
112.995,0,1.5,-4.898877143859863,1.9,0.05,0.2
113.015,0,1.5,-4.90037727355957,1.9,0.05,0.2
113.035,0,1.5,-4.901877403259277,1.9,0.05,0.2
113.055,0,1.5,-4.903377532958984,1.9,0.05,0.2
113.075,0,1,16.04524803161621,1.9,0.05,0.2
113.095,0,1,-3.955752372741699,1.9,0.05,0.2
113.115,0,1,-3.9567527770996094,1.9,0.05,0.2
113.135,0,0.5,-3.007502794265747,1.9,0.05,0.2
113.155,0,0,-2.057877779006958,1.9,0.05,0.2
113.175,0,0,-2.057877779006958,1.9,0.05,0.2
113.195,0,0.5,-23.00800323486328,1.9,0.05,0.2
113.215,0,1,-3.9587526321411133,1.9,0.05,0.2
113.235,0,1,-3.959502696990967,1.9,0.05,0.2
113.255,0,0,17.940122604370117,1.9,0.05,0.2
113.275,0,0.5,-3.0102522373199463,1.9,0.05,0.2
113.295,0,1,-3.961252212524414,1.9,0.05,0.2
113.315,0,1.5,-4.912752151489258,1.9,0.05,0.2
113.335,0,1.5,-4.914252281188965,1.9,0.05,0.2
113.355,0,1,-3.9653773307800293,1.9,0.05,0.2
113.375,0,1,-3.9663777351379395,1.9,0.05,0.2
113.395,0,1,-3.9673776626586914,1.9,0.05,0.2
113.415,0,1,-3.9683780670166016,1.9,0.05,0.2
113.435,0,1,-3.9693784713745117,1.9,0.05,0.2
113.455,0,1,-3.9703783988952637,1.9,0.05,0.2
113.475,0,0,17.928997039794922,1.9,0.05,0.2
113.495,0,0,-2.0710036754608154,1.9,0.05,0.2
113.515,0,0.5,-3.021378517150879,1.9,0.05,0.2
113.535,0,1,-3.972378730773926,1.9,0.05,0.2
113.555,0,1,-3.9733786582946777,1.9,0.05,0.2
113.575,0,1,-3.974379062652588,1.9,0.05,0.2
113.595,0,1,-23.975128173828125,1.9,0.05,0.2
113.615,0,1,-3.9758787155151367,1.9,0.05,0.2
113.635,0,1,-3.976879119873047,1.9,0.05,0.2
113.655,0,0.5,16.972246170043945,1.9,0.05,0.2
113.675,0,0.5,16.97149658203125,1.9,0.05,0.2
113.695,0,1,-3.979379177093506,1.9,0.05,0.2
113.715,0,1,-3.980379581451416,1.9,0.05,0.2
113.735,0,1.5,-24.931503295898438,1.9,0.05,0.2
113.755,0,1.5,-4.933004379272461,1.9,0.05,0.2
113.775,0,1.5,-4.934504508972168,1.9,0.05,0.2
113.795,0,2,-5.88625431060791,1.9,0.05,0.2
113.815,0,2,-5.888254165649414,1.9,0.05,0.2
113.835,0,1.5,-4.939753532409668,1.9,0.05,0.2
113.855,0,1.5,-4.941253662109375,1.9,0.05,0.2
113.875,0,1.5,-4.942753791809082,1.9,0.05,0.2
113.895,0,1.5,-4.944253921508789,1.9,0.05,0.2
113.915,0,1.5,-4.945753574371338,1.9,0.05,0.2
113.935,0,1.5,-4.947253227233887,1.9,0.05,0.2
113.955,0,1.5,-4.948753356933594,1.9,0.05,0.2
113.975,0,1.5,-4.950253486633301,1.9,0.05,0.2
113.995,0,2,-5.902253150939941,1.9,0.05,0.2
114.015,0,1.5,-4.953877925872803,1.9,0.05,0.2
114.035,0,1,15.994747161865234,1.9,0.05,0.2
114.055,0,1,-4.006253242492676,1.9,0.05,0.2
114.075,0,1,-4.007253646850586,1.9,0.05,0.2
114.095,0,0,17.89224624633789,1.9,0.05,0.2
114.115,0,0,-2.1078784465789795,1.9,0.05,0.2
114.135,0,1,-24.008377075195312,1.9,0.05,0.2
114.155,0,1,-4.009378433227539,1.9,0.05,0.2
114.175,0,1,-4.010378837585449,1.9,0.05,0.2
114.195,0,1,-4.011378765106201,1.9,0.05,0.2
114.215,0,1,-4.012379169464111,1.9,0.05,0.2
114.235,0,1,-4.013379096984863,1.9,0.05,0.2
114.255,0,0.5,16.935745239257812,1.9,0.05,0.2
114.275,0,0.5,-3.0647542476654053,1.9,0.05,0.2
114.295,0,1,-4.015754222869873,1.9,0.05,0.2
114.315,0,0.5,16.93337059020996,1.9,0.05,0.2
114.335,0,0.5,-3.0668792724609375,1.9,0.05,0.2
114.355,0,1,-4.017754554748535,1.9,0.05,0.2
114.375,0,1,-4.018754482269287,1.9,0.05,0.2
114.395,0,1,-4.019754886627197,1.9,0.05,0.2
114.415,0,1,-4.020754814147949,1.9,0.05,0.2
114.435,0,1.5,-4.9720048904418945,1.9,0.05,0.2
114.455,0,1.5,-4.973505020141602,1.9,0.05,0.2
